source_path,stem,category,cat_idx,binary_label
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos689_x264_1993.npz,Normal_Videos689_x264_1993,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos008_x264_159.npz,Normal_Videos008_x264_159,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos194_x264_258.npz,Normal_Videos194_x264_258,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Stealing\Stealing065_x264_342.npz,Stealing065_x264_342,Stealing,12,1
G:\event_frame_duration533326\event_frame_duration533326\Fighting\Fighting038_x264_50.npz,Fighting038_x264_50,Fighting,6,1
G:\event_frame_duration533326\event_frame_duration533326\Shoplifting\Shoplifting024_x264_75.npz,Shoplifting024_x264_75,Shoplifting,11,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos369_x264_536.npz,Normal_Videos369_x264_536,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos092_x264_111.npz,Normal_Videos092_x264_111,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Vandalism\Vandalism021_x264_84.npz,Vandalism021_x264_84,Vandalism,13,1
G:\event_frame_duration533326\event_frame_duration533326\Abuse\Abuse049_x264_133.npz,Abuse049_x264_133,Abuse,0,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos394_x264_114.npz,Normal_Videos394_x264_114,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos132_x264_163.npz,Normal_Videos132_x264_163,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos259_x264_133.npz,Normal_Videos259_x264_133,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Robbery\Robbery130_x264_114.npz,Robbery130_x264_114,Robbery,9,1
G:\event_frame_duration533326\event_frame_duration533326\RoadAccidents\RoadAccidents066_x264_100.npz,RoadAccidents066_x264_100,RoadAccidents,8,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos264_x264_242.npz,Normal_Videos264_x264_242,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos326_x264_91.npz,Normal_Videos326_x264_91,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos734_x264_73.npz,Normal_Videos734_x264_73,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Robbery\Robbery146_x264_102.npz,Robbery146_x264_102,Robbery,9,1
G:\event_frame_duration533326\event_frame_duration533326\Robbery\Robbery025_x264_91.npz,Robbery025_x264_91,Robbery,9,1
G:\event_frame_duration533326\event_frame_duration533326\RoadAccidents\RoadAccidents092_x264_106.npz,RoadAccidents092_x264_106,RoadAccidents,8,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos444_x264_53.npz,Normal_Videos444_x264_53,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Stealing\Stealing108_x264_247.npz,Stealing108_x264_247,Stealing,12,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos724_x264_85.npz,Normal_Videos724_x264_85,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Arson\Arson027_x264_166.npz,Arson027_x264_166,Arson,2,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos236_x264_211.npz,Normal_Videos236_x264_211,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos319_x264_117.npz,Normal_Videos319_x264_117,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos106_x264_120.npz,Normal_Videos106_x264_120,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos382_x264_103.npz,Normal_Videos382_x264_103,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Stealing\Stealing074_x264_149.npz,Stealing074_x264_149,Stealing,12,1
G:\event_frame_duration533326\event_frame_duration533326\Burglary\Burglary013_x264_139.npz,Burglary013_x264_139,Burglary,4,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos500_x264_23.npz,Normal_Videos500_x264_23,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\RoadAccidents\RoadAccidents109_x264_251.npz,RoadAccidents109_x264_251,RoadAccidents,8,1
G:\event_frame_duration533326\event_frame_duration533326\Arrest\Arrest013_x264_68.npz,Arrest013_x264_68,Arrest,1,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos451_x264_130.npz,Normal_Videos451_x264_130,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Arrest\Arrest040_x264_108.npz,Arrest040_x264_108,Arrest,1,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos296_x264_36.npz,Normal_Videos296_x264_36,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\RoadAccidents\RoadAccidents110_x264_28.npz,RoadAccidents110_x264_28,RoadAccidents,8,1
G:\event_frame_duration533326\event_frame_duration533326\Assualt\Assault052_x264_49.npz,Assault052_x264_49,Assault,3,1
G:\event_frame_duration533326\event_frame_duration533326\RoadAccidents\RoadAccidents084_x264_53.npz,RoadAccidents084_x264_53,RoadAccidents,8,1
G:\event_frame_duration533326\event_frame_duration533326\Robbery\Robbery045_x264_207.npz,Robbery045_x264_207,Robbery,9,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos061_x264_1105.npz,Normal_Videos061_x264_1105,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos836_x264_2107.npz,Normal_Videos836_x264_2107,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos302_x264_111.npz,Normal_Videos302_x264_111,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Vandalism\Vandalism035_x264_74.npz,Vandalism035_x264_74,Vandalism,13,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos652_x264_205.npz,Normal_Videos652_x264_205,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\RoadAccidents\RoadAccidents047_x264_27.npz,RoadAccidents047_x264_27,RoadAccidents,8,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos354_x264_112.npz,Normal_Videos354_x264_112,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos435_x264_71.npz,Normal_Videos435_x264_71,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\RoadAccidents\RoadAccidents145_x264_71.npz,RoadAccidents145_x264_71,RoadAccidents,8,1
G:\event_frame_duration533326\event_frame_duration533326\Assualt\Assault009_x264_224.npz,Assault009_x264_224,Assault,3,1
G:\event_frame_duration533326\event_frame_duration533326\Stealing\Stealing075_x264_351.npz,Stealing075_x264_351,Stealing,12,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos503_x264_57.npz,Normal_Videos503_x264_57,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Burglary\Burglary002_x264_190.npz,Burglary002_x264_190,Burglary,4,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos508_x264_88.npz,Normal_Videos508_x264_88,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos842_x264_54.npz,Normal_Videos842_x264_54,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Burglary\Burglary047_x264_171.npz,Burglary047_x264_171,Burglary,4,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos258_x264_72.npz,Normal_Videos258_x264_72,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Burglary\Burglary055_x264_175.npz,Burglary055_x264_175,Burglary,4,1
G:\event_frame_duration533326\event_frame_duration533326\Arson\Arson031_x264_178.npz,Arson031_x264_178,Arson,2,1
G:\event_frame_duration533326\event_frame_duration533326\Robbery\Robbery049_x264_123.npz,Robbery049_x264_123,Robbery,9,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos370_x264_279.npz,Normal_Videos370_x264_279,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos143_x264_111.npz,Normal_Videos143_x264_111,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos600_x264_157.npz,Normal_Videos600_x264_157,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos013_x264_74.npz,Normal_Videos013_x264_74,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\RoadAccidents\RoadAccidents073_x264_35.npz,RoadAccidents073_x264_35,RoadAccidents,8,1
G:\event_frame_duration533326\event_frame_duration533326\Assualt\Assault002_x264_157.npz,Assault002_x264_157,Assault,3,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos538_x264_61.npz,Normal_Videos538_x264_61,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Abuse\Abuse026_x264_123.npz,Abuse026_x264_123,Abuse,0,1
G:\event_frame_duration533326\event_frame_duration533326\RoadAccidents\RoadAccidents095_x264_71.npz,RoadAccidents095_x264_71,RoadAccidents,8,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos654_x264_161.npz,Normal_Videos654_x264_161,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Stealing\Stealing049_x264_91.npz,Stealing049_x264_91,Stealing,12,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos176_x264_355.npz,Normal_Videos176_x264_355,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos207_x264_162.npz,Normal_Videos207_x264_162,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos651_x264_86.npz,Normal_Videos651_x264_86,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos440_x264_51.npz,Normal_Videos440_x264_51,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Assualt\Assault044_x264_46.npz,Assault044_x264_46,Assault,3,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos442_x264_112.npz,Normal_Videos442_x264_112,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos114_x264_112.npz,Normal_Videos114_x264_112,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Robbery\Robbery023_x264npz_69.npz,Robbery023_x264npz_69,Robbery,9,1
G:\event_frame_duration533326\event_frame_duration533326\Burglary\Burglary025_x264_388.npz,Burglary025_x264_388,Burglary,4,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos232_x264_92.npz,Normal_Videos232_x264_92,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos423_x264_345.npz,Normal_Videos423_x264_345,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Burglary\Burglary094_x264_89.npz,Burglary094_x264_89,Burglary,4,1
G:\event_frame_duration533326\event_frame_duration533326\Robbery\Robbery094_x264_232.npz,Robbery094_x264_232,Robbery,9,1
G:\event_frame_duration533326\event_frame_duration533326\Shoplifting\Shoplifting052_x264_477.npz,Shoplifting052_x264_477,Shoplifting,11,1
G:\event_frame_duration533326\event_frame_duration533326\Burglary\Burglary083_x264_366.npz,Burglary083_x264_366,Burglary,4,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos301_x264_112.npz,Normal_Videos301_x264_112,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Stealing\Stealing081_x264_78.npz,Stealing081_x264_78,Stealing,12,1
G:\event_frame_duration533326\event_frame_duration533326\Burglary\Burglary098_x264_55.npz,Burglary098_x264_55,Burglary,4,1
G:\event_frame_duration533326\event_frame_duration533326\Assualt\Assault046_x264_58.npz,Assault046_x264_58,Assault,3,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos761_x264_202.npz,Normal_Videos761_x264_202,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\RoadAccidents\RoadAccidents119_x264_114.npz,RoadAccidents119_x264_114,RoadAccidents,8,1
G:\event_frame_duration533326\event_frame_duration533326\Stealing\Stealing060_x264_94.npz,Stealing060_x264_94,Stealing,12,1
G:\event_frame_duration533326\event_frame_duration533326\Robbery\Robbery039_x264_32.npz,Robbery039_x264_32,Robbery,9,1
G:\event_frame_duration533326\event_frame_duration533326\Robbery\Robbery036_x264_385.npz,Robbery036_x264_385,Robbery,9,1
G:\event_frame_duration533326\event_frame_duration533326\RoadAccidents\RoadAccidents112_x264_58.npz,RoadAccidents112_x264_58,RoadAccidents,8,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos863_x264_113.npz,Normal_Videos863_x264_113,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Abuse\Abuse005_x264_57.npz,Abuse005_x264_57,Abuse,0,1
G:\event_frame_duration533326\event_frame_duration533326\Robbery\Robbery112_x264_85.npz,Robbery112_x264_85,Robbery,9,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos355_x264_55.npz,Normal_Videos355_x264_55,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Burglary\Burglary067_x264_81.npz,Burglary067_x264_81,Burglary,4,1
G:\event_frame_duration533326\event_frame_duration533326\RoadAccidents\RoadAccidents136_x264npz_181.npz,RoadAccidents136_x264npz_181,RoadAccidents,8,1
G:\event_frame_duration533326\event_frame_duration533326\Arrest\Arrest018_x264_149.npz,Arrest018_x264_149,Arrest,1,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos753_x264_55.npz,Normal_Videos753_x264_55,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos560_x264_1137.npz,Normal_Videos560_x264_1137,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Burglary\Burglary007_x264_67.npz,Burglary007_x264_67,Burglary,4,1
G:\event_frame_duration533326\event_frame_duration533326\Robbery\Robbery059_x264_602.npz,Robbery059_x264_602,Robbery,9,1
G:\event_frame_duration533326\event_frame_duration533326\Assualt\Assault026_x264_51.npz,Assault026_x264_51,Assault,3,1
G:\event_frame_duration533326\event_frame_duration533326\Abuse\Abuse014_x264_159.npz,Abuse014_x264_159,Abuse,0,1
G:\event_frame_duration533326\event_frame_duration533326\Shoplifting\Shoplifting054_x264_64.npz,Shoplifting054_x264_64,Shoplifting,11,1
G:\event_frame_duration533326\event_frame_duration533326\Fighting\Fighting022_x264_271.npz,Fighting022_x264_271,Fighting,6,1
G:\event_frame_duration533326\event_frame_duration533326\Abuse\Abuse016_x264_87.npz,Abuse016_x264_87,Abuse,0,1
G:\event_frame_duration533326\event_frame_duration533326\RoadAccidents\RoadAccidents069_x264_20.npz,RoadAccidents069_x264_20,RoadAccidents,8,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos616_x264_333.npz,Normal_Videos616_x264_333,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos349_x264_333.npz,Normal_Videos349_x264_333,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\RoadAccidents\RoadAccidents099_x264_81.npz,RoadAccidents099_x264_81,RoadAccidents,8,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos848_x264_155.npz,Normal_Videos848_x264_155,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Robbery\Robbery081_x264_343.npz,Robbery081_x264_343,Robbery,9,1
G:\event_frame_duration533326\event_frame_duration533326\Robbery\Robbery080_x264_154.npz,Robbery080_x264_154,Robbery,9,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos096_x264_47.npz,Normal_Videos096_x264_47,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos228_x264_111.npz,Normal_Videos228_x264_111,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos454_x264_112.npz,Normal_Videos454_x264_112,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos522_x264_388.npz,Normal_Videos522_x264_388,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Burglary\Burglary014_x264_160.npz,Burglary014_x264_160,Burglary,4,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos731_x264_15.npz,Normal_Videos731_x264_15,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos577_x264_482.npz,Normal_Videos577_x264_482,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos108_x264_109.npz,Normal_Videos108_x264_109,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos022_x264_23.npz,Normal_Videos022_x264_23,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos149_x264_63.npz,Normal_Videos149_x264_63,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Burglary\Burglary090_x264_171.npz,Burglary090_x264_171,Burglary,4,1
G:\event_frame_duration533326\event_frame_duration533326\Burglary\Burglary001_x264_246.npz,Burglary001_x264_246,Burglary,4,1
G:\event_frame_duration533326\event_frame_duration533326\Vandalism\Vandalism034_x264_109.npz,Vandalism034_x264_109,Vandalism,13,1
G:\event_frame_duration533326\event_frame_duration533326\RoadAccidents\RoadAccidents098_x264_112.npz,RoadAccidents098_x264_112,RoadAccidents,8,1
G:\event_frame_duration533326\event_frame_duration533326\Arson\Arson047_x264_89.npz,Arson047_x264_89,Arson,2,1
G:\event_frame_duration533326\event_frame_duration533326\Assualt\Assault035_x264_55.npz,Assault035_x264_55,Assault,3,1
G:\event_frame_duration533326\event_frame_duration533326\Fighting\Fighting044_x264_392.npz,Fighting044_x264_392,Fighting,6,1
G:\event_frame_duration533326\event_frame_duration533326\Stealing\Stealing067_x264_130.npz,Stealing067_x264_130,Stealing,12,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos768_x264_62.npz,Normal_Videos768_x264_62,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos436_x264_131.npz,Normal_Videos436_x264_131,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos240_x264_260.npz,Normal_Videos240_x264_260,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos580_x264_225.npz,Normal_Videos580_x264_225,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos280_x264_158.npz,Normal_Videos280_x264_158,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Fighting\Fighting005_x264_110.npz,Fighting005_x264_110,Fighting,6,1
G:\event_frame_duration533326\event_frame_duration533326\Stealing\Stealing053_x264_815.npz,Stealing053_x264_815,Stealing,12,1
G:\event_frame_duration533326\event_frame_duration533326\Fighting\Fighting013_x264_89.npz,Fighting013_x264_89,Fighting,6,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos817_x264_170.npz,Normal_Videos817_x264_170,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Robbery\Robbery061_x264_228.npz,Robbery061_x264_228,Robbery,9,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos414_x264_32.npz,Normal_Videos414_x264_32,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos327_x264_102.npz,Normal_Videos327_x264_102,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos283_x264_561.npz,Normal_Videos283_x264_561,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Robbery\Robbery145_x264_83.npz,Robbery145_x264_83,Robbery,9,1
G:\event_frame_duration533326\event_frame_duration533326\Fighting\Fighting027_x264_240.npz,Fighting027_x264_240,Fighting,6,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos110_x264_194.npz,Normal_Videos110_x264_194,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos618_x264_120.npz,Normal_Videos618_x264_120,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Abuse\Abuse020_x264_192.npz,Abuse020_x264_192,Abuse,0,1
G:\event_frame_duration533326\event_frame_duration533326\Robbery\Robbery007_x264_128.npz,Robbery007_x264_128,Robbery,9,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos155_x264_13.npz,Normal_Videos155_x264_13,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Shooting\Shooting030_x264_75.npz,Shooting030_x264_75,Shooting,10,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos569_x264_182.npz,Normal_Videos569_x264_182,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos792_x264_524.npz,Normal_Videos792_x264_524,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos853_x264_68.npz,Normal_Videos853_x264_68,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Vandalism\Vandalism040_x264npz_64.npz,Vandalism040_x264npz_64,Vandalism,13,1
G:\event_frame_duration533326\event_frame_duration533326\Stealing\Stealing045_x264_665.npz,Stealing045_x264_665,Stealing,12,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos751_x264_56.npz,Normal_Videos751_x264_56,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos314_x264_70.npz,Normal_Videos314_x264_70,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Fighting\Fighting014_x264_293.npz,Fighting014_x264_293,Fighting,6,1
G:\event_frame_duration533326\event_frame_duration533326\Explosion\Explosion040_x264_285.npz,Explosion040_x264_285,Explosion,5,1
G:\event_frame_duration533326\event_frame_duration533326\Burglary\Burglary022_x264_176.npz,Burglary022_x264_176,Burglary,4,1
G:\event_frame_duration533326\event_frame_duration533326\Arrest\Arrest021_x264_545.npz,Arrest021_x264_545,Arrest,1,1
G:\event_frame_duration533326\event_frame_duration533326\Abuse\Abuse035_x264_166.npz,Abuse035_x264_166,Abuse,0,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos099_x264_128.npz,Normal_Videos099_x264_128,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos126_x264_174.npz,Normal_Videos126_x264_174,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Assualt\Assault016_x264_412.npz,Assault016_x264_412,Assault,3,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos785_x264_5061.npz,Normal_Videos785_x264_5061,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos461_x264_113.npz,Normal_Videos461_x264_113,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Assualt\Assault029_x264_37.npz,Assault029_x264_37,Assault,3,1
G:\event_frame_duration533326\event_frame_duration533326\Shooting\Shooting029_x264_85.npz,Shooting029_x264_85,Shooting,10,1
G:\event_frame_duration533326\event_frame_duration533326\Shooting\Shooting001_x264_16.npz,Shooting001_x264_16,Shooting,10,1
G:\event_frame_duration533326\event_frame_duration533326\Explosion\Explosion042_x264_172.npz,Explosion042_x264_172,Explosion,5,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos004_x264_56.npz,Normal_Videos004_x264_56,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Robbery\Robbery138_x264_38.npz,Robbery138_x264_38,Robbery,9,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos826_x264_102.npz,Normal_Videos826_x264_102,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Shoplifting\Shoplifting043_x264_594.npz,Shoplifting043_x264_594,Shoplifting,11,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos431_x264_184.npz,Normal_Videos431_x264_184,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos407_x264_31.npz,Normal_Videos407_x264_31,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Stealing\Stealing026_x264_171.npz,Stealing026_x264_171,Stealing,12,1
G:\event_frame_duration533326\event_frame_duration533326\Shooting\Shooting012_x264_117.npz,Shooting012_x264_117,Shooting,10,1
G:\event_frame_duration533326\event_frame_duration533326\Shooting\Shooting003_x264_142.npz,Shooting003_x264_142,Shooting,10,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos679_x264_447.npz,Normal_Videos679_x264_447,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos706_x264_56.npz,Normal_Videos706_x264_56,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos787_x264_374.npz,Normal_Videos787_x264_374,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Robbery\Robbery009_x264_199.npz,Robbery009_x264_199,Robbery,9,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos793_x264_179.npz,Normal_Videos793_x264_179,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos138_x264_8009_13.npz,Normal_Videos138_x264_8009_13,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\RoadAccidents\RoadAccidents043_x264npz_11.npz,RoadAccidents043_x264npz_11,RoadAccidents,8,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos367_x264_293.npz,Normal_Videos367_x264_293,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos770_x264_37.npz,Normal_Videos770_x264_37,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos467_x264_340.npz,Normal_Videos467_x264_340,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos406_x264_49.npz,Normal_Videos406_x264_49,Normal_Videos,7,0
G:\event_frame_duration533326\event_frame_duration533326\Arson\Arson046_x264_128.npz,Arson046_x264_128,Arson,2,1
G:\event_frame_duration533326\event_frame_duration533326\Shooting\Shooting039_x264_52.npz,Shooting039_x264_52,Shooting,10,1
G:\event_frame_duration533326\event_frame_duration533326\Normal_Videos\Normal_Videos216_x264_212.npz,Normal_Videos216_x264_212,Normal_Videos,7,0
