source_path,label
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi029_02.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_X0fP5VQMrbg_1_04.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi072_06.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_7qtRgyFsk3s_0_08.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi071_07.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_YaWxiAtCwxE_7_07.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_H1AzC-GyKto_2_07.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_NvYo6CS_i_A_3_04.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi124_04.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi064_05.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_4yTlGiDoxBo_2_08.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_WW8zIoiZ_0_07.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_8PuNOqvh_0_04.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_FPU7QpO4_0_00.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_PNoO9WGJ_0_01.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_KLEwMKTN_0_00.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi020_03.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_d3WwO8eM_0_02.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_tIHY2ZFQ_0_05.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_хдзщЩЖчРЖхПСх║ЧхПСчФЯчаНф║║ф║Лф╗╢я╝Мф╕ЛцЙЛчЬЯчЛая╝Б_urlgot_123_09.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_XPG8GqrH_0_06.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_6Dej3-k3MRE_2_00.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_WPK4WLlc_0_04.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_truutrdf_1086_01.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_1tU4kxa51vw_0_08.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_vJDAaUzYOi8_0_07.jpg,0
G:\Capstone\data\violence_data\fight\rwf_val_fight_6Rl7q_kXYbg_0_03.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi052_02.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi081_01.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_d3WwO8eM_0_09.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_XQR0CvyY_0_04.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi017_04.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight__2RYnSFPD_U_0_09.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi085_04.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_6mrIIcAQ2fI_0_04.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_vBwKQfJYG1Q_4_05.jpg,1
G:\Capstone\data\violence_data\fight\rwf_val_fight_EFv961C5RgY_1_02.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight__q5Nwh4Z6ao_9_08.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_R1A_AxUKosk_3_05.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_0TP13Nyn_0_05.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_tILABXoHE7s_0_05.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_ZIj9BzT4_0_08.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_Fc45rUKM_4_02.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_u1r8f71c_2_05.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_pr8yRPMO_0_04.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_FZDDNtcaBcw_1_06.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_K6WRP2xi_1_09.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_sadffg_950_01.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_mRqg-WXiR7Q_0_01.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_ykI6keNQ_0_05.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_VbwTMJroTbI_0_05.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_e6iHy7V5_0_07.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_i2sLegg2JPA_1_02.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_videoplayback_95_06.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi082_02.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_CqJB8ZWLZ-o_1_07.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_i5xJxtv4gXs_1_07.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_HW48LUZKOL4_0_00.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_fwEk96k8g_I_0_00.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_uXf4C-YwbtM_1_08.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi052_04.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_3pRrZ9TS_0_02.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_6n48sGUq_0_04.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_v8cACThQ_0_02.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_24E0xYYUz44_6_00.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_trhfd_1015_01.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_6hots6jj_0_03.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_vBwKQfJYG1Q_5_06.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_gNIohJfdvEc_0_04.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_cy1gi3ZJb_c_4_08.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_lS7tAuv0_0_00.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_u2Lkzfb0_2_00.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_K_7hT4N2QCE_0_09.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi150_08.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_1dsLuL5Lvbc_3_07.jpg,1
G:\Capstone\data\violence_data\fight\rwf_val_fight_I-QiUMPTWNE_6_03.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_oW8ySS0rN4Y_0_05.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_a7gBQaAFEtw_2_07.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_YaWxiAtCwxE_7_00.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_JPIeYvRgo6I_0_02.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi033_03.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_Assault010_x264_1_03.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_CqJB8ZWLZ-o_2_02.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_aIg9Yb0O7Hg_4_05.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_xrlCdUaagHY_0_06.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_3CQi0ZCCHvc_2_07.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_z1WyVUv8_2_05.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi039_08.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_p19HiyCX7EQ_1_04.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi022_02.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_8PuNOqvh_0_03.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_JD9JJbiJ_0_00.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_f50PQz7mXds_0_08.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi146_01.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_d3WwO8eM_0_07.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi078_03.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_mxlWEjopk_c_0_08.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_golJWJCak1k_0_00.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_RYFG_777_00.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_NxtwlqSnLbY_4_01.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_PlHzsigAFas_11_08.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_86lUShJD_0_01.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_cWJ92fkhME4_0_00.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_3HCpeji1_0_04.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_RYFG_778_08.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_QkqaGJ9x_1_09.jpg,1
G:\Capstone\data\violence_data\fight\rwf_val_fight_1MVS2QPWbHc_3_06.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_0H2s9UJcNJ0_3_01.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_i2sLegg2JPA_1_05.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi006_08.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_HW48LUZKOL4_3_00.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_9haGKtHJ_0_07.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_NxtwlqSnLbY_1_06.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_3HCpeji1_0_07.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_7R1m3V8C30g_0_04.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_3kpviz7lAMY_4_04.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi009_04.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_aGfwZ3E4_0_00.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_d_93UNyiVM4_1_06.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_kExp3yhspR0_0_09.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_U1Z1bVRt_0_03.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_z1WyVUv8_2_08.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_i2sLegg2JPA_1_07.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_QaIY5Au8yOc_2_00.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_f50PQz7mXds_1_02.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_a2qLzOu_n0s_0_00.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_Wby1vUy8aYI_0_04.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight__q5Nwh4Z6ao_7_01.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_HtbVjsRA_0_02.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi090_07.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_videoplayback (1)_54_02.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_8pKKdS7rhXo_0_00.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_mxlWEjopk_c_0_00.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_3kpviz7lAMY_1_06.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi045_07.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_CqJB8ZWLZ-o_1_00.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi097_09.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_9ErNHIovPDI_0_04.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_xrlCdUaagHY_0_09.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi110_00.jpg,0
G:\Capstone\data\violence_data\fight\rwf_val_fight_FXC43fACfPc_2_00.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi094_03.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_VfDyc4ORBSI_0_09.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_LLo_TXIz5-g_0_08.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_IynvwHe9W3U_0_03.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_kMI2JME3Aag_4_04.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_BUjGBAPb_0_08.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_XwiwESMn_0_09.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi084_09.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_tILABXoHE7s_1_04.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_4HH7yMU8y9A_1_05.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_PlHzsigAFas_11_05.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi105_06.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_RTDSFDSA_673_02.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi029_07.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_mbW7VkAf6Yk_0_06.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi074_01.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_jTbvVbkUaPM_5_03.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_bQHNsRpQOIE_0_01.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_oG3Qxvq0_0_06.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_wKMXI2vp_0_00.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_0H2s9UJcNJ0_3_03.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_BOLcNZ5O_0_09.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_YC51sSdT_0_00.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_mRqg-WXiR7Q_0_09.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_24E0xYYUz44_7_07.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_4yTlGiDoxBo_0_06.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_4RqDG4I4iAk_7_03.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_Jt4WbOZeT7s_0_04.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_xtA4owfr_0_02.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_asdasda_113_08.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_yWnLtCrM_0_07.jpg,0
G:\Capstone\data\violence_data\fight\rwf_val_fight_MxkTo5F-nvU_0_01.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_cwLtq5Y3_0_05.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_RTDSFDSA_677_03.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_oowA6LToeTE_0_07.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi092_03.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_6TDF_27_05.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_rn7Qjaj9_1_02.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_GhZRf4GIw0w_0_01.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_Assault010_x264_1_09.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_x7iljhbM_0_06.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_a2qLzOu_n0s_0_05.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_K4700BuM_0_02.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_jXrwQsZJ_0_07.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_BCVBVC_264_03.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_C4SQF-UZzkA_1_03.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_kLHNW0uRutY_0_00.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_gJDvtfRrM7k_1_05.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_7KXPekwe_0_06.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_UvLAudRA91Y_0_02.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_DrKgJwIv_0_01.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_bzw-HKuuQbg_5_03.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_J2Am3J0z_0_01.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_videoplayback_94_00.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_qmvilMkD57M_0_03.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_GVdnjHyU_0_02.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_vQKHxtrdEHM_0_00.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi007_08.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi079_02.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_H1AzC-GyKto_2_09.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_6Dej3-k3MRE_1_07.jpg,1
G:\Capstone\data\violence_data\fight\rwf_val_fight_FXC43fACfPc_3_05.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_r8PX3ZJ1_II_0_07.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_JJG0bHPur50_1_08.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_bUaC34RU_0_06.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_p19HiyCX7EQ_0_09.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_6Dej3-k3MRE_1_08.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_Er-sOPbvRVI_0_08.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_Pe1uIhp4dAQ_3_02.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi055_08.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight__q5Nwh4Z6ao_5_03.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_dHEI4OkhC64_0_01.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_s2S2nIWk_0_01.jpg,0
G:\Capstone\data\violence_data\fight\rwf_val_fight_39BFeYnbu-I_3_04.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_88ndrvAZpE8_0_02.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi017_09.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_bqZo64e6_0_01.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_u1r8f71c_1_08.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi097_00.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_erwyrhd_338_03.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_JJG0bHPur50_2_00.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_KQTiHlA11fM_2_01.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_gnBmOf7v_1_09.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_jgjAKGZW_0_04.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_H_VQJU0Bqpc_0_04.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_HVSv9sgz2ZI_1_00.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_YL-qwpTMjzk_2_01.jpg,1
G:\Capstone\data\violence_data\fight\rwf_val_fight_7gLKFV5voOg_1_00.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_K6WRP2xi_2_04.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_Pe1uIhp4dAQ_1_06.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_G3E1YP6agWs_1_00.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi071_04.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_oIEZ45OCmAw_3_09.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_trhfd_1015_08.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_Fk3lg4wG_0_06.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_dOM7frJMFbc_1_08.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_snhUvpXC_0_08.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_GzPhV725_0_03.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_tILABXoHE7s_5_08.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_yldWawWf_0_05.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi066_09.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi002_02.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_r8PX3ZJ1_II_0_04.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_EckGCByW_0_05.jpg,0
G:\Capstone\data\violence_data\fight\rwf_val_fight_A7FCl8G35Cs_1_07.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi050_08.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi005_03.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_DC10fyQgNqo_0_09.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_PFw7SeFOD04_0_00.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_iTs901V6_0_05.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi103_03.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_gHcG_c1i4uE_0_09.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi034_04.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_NpznjZe7A2M_0_05.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_f50PQz7mXds_0_06.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_X6V5o-uCYF4_2_08.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_sYGIUeBX_0_06.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_0NWz-01A2yk_0_06.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_MBxCX6pw_0_03.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_JwTPruSFTjk_0_05.jpg,0
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi117_06.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_u2Lkzfb0_0_02.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_Ou8ssKOQzI0_1_09.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_Pe1uIhp4dAQ_4_09.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_3qsou7p57Nk_0_01.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_b6XfVAZC9Zs_7_09.jpg,1
G:\Capstone\data\violence_data\fight\rwf_val_fight_39BFeYnbu-I_3_09.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_TuWan04E3gQ_0_05.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_DAMfrqpC_0_04.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_RfFGwwhG_0_01.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_vQKHxtrdEHM_2_00.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_Xhh2ONc7_0_03.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_YaWxiAtCwxE_4_05.jpg,1
G:\Capstone\data\violence_data\fight\surv_ds6_fight_fi046_05.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_oIEZ45OCmAw_4_07.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_lx4TN9dS_0_01.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_V726w0IKCp4_1_07.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_okA8k7rF_0_07.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_TuWan04E3gQ_0_01.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_6Dej3-k3MRE_5_02.jpg,1
G:\Capstone\data\violence_data\fight\rwf_train_fight_trhfd_1017_09.jpg,1
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi133_07.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi131_07.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_fMmvH1Fa_0_03.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_IynvwHe9W3U_0_01.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_eUtGwBik_0_08.jpg,0
G:\Capstone\data\violence_data\nofight\rwf_train_nofight__q5Nwh4Z6ao_4_00.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi085_07.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_kExp3yhspR0_3_00.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_zHRkgmIT_0_09.jpg,0
G:\Capstone\data\violence_data\fight\rwf_train_fight_uXf4C-YwbtM_3_07.jpg,1
G:\Capstone\data\violence_data\nofight\rwf_train_nofight_cfks5NXs_0_03.jpg,0
G:\Capstone\data\violence_data\nofight\surv_ds6_nofight_nofi099_09.jpg,0
